DB_DrugID,DB_DrugName,CTD_ChemicalName,CTD_ChemicalID,DiseaseID,DiseaseName
DB00563,Methotrexate,Methotrexate,D008727,MESH:D003424,Crohn Disease
DB00563,Methotrexate,Methotrexate,D008727,MESH:D003550,Cystic Fibrosis
DB00563,Methotrexate,Methotrexate,D008727,MESH:D003872,Dermatitis
DB00563,Methotrexate,Methotrexate,D008727,MESH:D003882,Dermatomyositis
DB00563,Methotrexate,Methotrexate,D008727,MESH:D003930,Diabetic Retinopathy
DB00563,Methotrexate,Methotrexate,D008727,MESH:D004487,Edema
DB00563,Methotrexate,Methotrexate,D008727,MESH:D004806,Ependymoma
DB00563,Methotrexate,Methotrexate,D008727,MESH:D005134,Eye Neoplasms
DB00563,Methotrexate,Methotrexate,D008727,MESH:D010505,Familial Mediterranean Fever
DB00563,Methotrexate,Methotrexate,D008727,MESH:D005234,Fatty Liver
DB00563,Methotrexate,Methotrexate,D008727,MESH:D005706,Gallbladder Neoplasms
DB00563,Methotrexate,Methotrexate,D008727,MESH:D005910,Glioma
DB00563,Methotrexate,Methotrexate,D008727,MESH:D006086,Graft vs Host Disease
DB00563,Methotrexate,Methotrexate,D008727,MESH:D014890,Granulomatosis with Polyangiitis
DB00563,Methotrexate,Methotrexate,D008727,MESH:D006258,Head and Neck Neoplasms
DB00563,Methotrexate,Methotrexate,D008727,MESH:D018325,Hemangioblastoma
DB00563,Methotrexate,Methotrexate,D008727,MESH:D048550,Hepatic Insufficiency
DB00563,Methotrexate,Methotrexate,D008727,MESH:D006689,Hodgkin Disease
DB00563,Methotrexate,Methotrexate,D008727,MESH:D006940,Hyperemia
DB00563,Methotrexate,Methotrexate,D008727,MESH:D006965,Hyperplasia
DB00563,Methotrexate,Methotrexate,D008727,MESH:D007022,Hypotension
DB00563,Methotrexate,Methotrexate,D008727,MESH:D007249,Inflammation
DB00563,Methotrexate,Methotrexate,D008727,MESH:D015212,Inflammatory Bowel Diseases
DB00563,Methotrexate,Methotrexate,D008727,MESH:D007592,Joint Diseases
DB00563,Methotrexate,Methotrexate,D008727,MESH:D007938,Leukemia
DB00563,Methotrexate,Methotrexate,D008727,MESH:D056784,Leukoencephalopathies
DB00563,Methotrexate,Methotrexate,D008727,MESH:D008103,Liver Cirrhosis
DB00563,Methotrexate,Methotrexate,D008727,MESH:D008113,Liver Neoplasms
DB00563,Methotrexate,Methotrexate,D008727,MESH:D008175,Lung Neoplasms
DB00563,Methotrexate,Methotrexate,D008727,MESH:D008223,Lymphoma
DB00563,Methotrexate,Methotrexate,D008727,MESH:D008232,Lymphoproliferative Disorders
DB00563,Methotrexate,Methotrexate,D008727,MESH:D008527,Medulloblastoma
DB00563,Methotrexate,Methotrexate,D008727,MESH:D008581,Meningitis
DB00563,Methotrexate,Methotrexate,D008727,MESH:D009101,Multiple Myeloma
DB00563,Methotrexate,Methotrexate,D008727,MESH:D009135,Muscular Diseases
DB00563,Methotrexate,Methotrexate,D008727,MESH:D009220,Myositis
DB00563,Methotrexate,Methotrexate,D008727,MESH:D009298,Nasal Polyps
DB00563,Methotrexate,Methotrexate,D008727,MESH:D009362,Neoplasm Metastasis
DB00563,Methotrexate,Methotrexate,D008727,MESH:D010024,Osteoporosis
DB00563,Methotrexate,Methotrexate,D008727,MESH:D012516,Osteosarcoma
DB00563,Methotrexate,Methotrexate,D008727,MESH:D010051,Ovarian Neoplasms
DB00563,Methotrexate,Methotrexate,D008727,MESH:D010291,Paresis
DB00563,Methotrexate,Methotrexate,D008727,MESH:D010916,Pityriasis Rubra Pilaris
DB00563,Methotrexate,Methotrexate,D008727,MESH:D017285,Polymyositis
DB00563,Methotrexate,Methotrexate,D008727,MESH:D015452,Precursor B-Cell Lymphoblastic Leukemia-Lymphoma
DB00563,Methotrexate,Methotrexate,D008727,MESH:D054198,Precursor Cell Lymphoblastic Leukemia-Lymphoma
DB00563,Methotrexate,Methotrexate,D008727,MESH:D054218,Precursor T-Cell Lymphoblastic Leukemia-Lymphoma
DB00563,Methotrexate,Methotrexate,D008727,MESH:D011471,Prostatic Neoplasms
DB00563,Methotrexate,Methotrexate,D008727,MESH:D011565,Psoriasis
DB00563,Methotrexate,Methotrexate,D008727,MESH:D012008,Recurrence
DB00563,Methotrexate,Methotrexate,D008727,MESH:D012208,Rhabdomyosarcoma
DB00563,Methotrexate,Methotrexate,D008727,MESH:D012509,Sarcoma
DB00563,Methotrexate,Methotrexate,D008727,MESH:D012640,Seizures
DB00563,Methotrexate,Methotrexate,D008727,MESH:D012859,Sjogren's Syndrome
DB00563,Methotrexate,Methotrexate,D008727,MESH:D055752,Small Cell Lung Carcinoma
DB00563,Methotrexate,Methotrexate,D008727,MESH:D012983,Soft Tissue Neoplasms
DB00563,Methotrexate,Methotrexate,D008727,MESH:D013158,Splenic Diseases
DB00563,Methotrexate,Methotrexate,D008727,MESH:D000077195,Squamous Cell Carcinoma of Head and Neck
DB00563,Methotrexate,Methotrexate,D008727,MESH:D013274,Stomach Neoplasms
DB00563,Methotrexate,Methotrexate,D008727,MESH:D013585,Synovitis
DB00563,Methotrexate,Methotrexate,D008727,MESH:D013899,Thoracic Neoplasms
DB00563,Methotrexate,Methotrexate,D008727,MESH:D001749,Urinary Bladder Neoplasms
DB00563,Methotrexate,Methotrexate,D008727,MESH:D002583,Uterine Cervical Neoplasms
DB00563,Methotrexate,Methotrexate,D008727,MESH:D014594,Uterine Neoplasms
DB00563,Methotrexate,Methotrexate,D008727,MESH:D014605,Uveitis
DB00563,Methotrexate,Methotrexate,D008727,MESH:D014652,Vascular Diseases
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D058739,Aberrant Crypt Foci
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D058186,Acute Kidney Injury
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D055371,Acute Lung Injury
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D000230,Adenocarcinoma
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D000077192,Adenocarcinoma of Lung
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D000236,Adenoma
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D011125,Adenomatous Polyposis Coli
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D000303,Adrenal Cortex Diseases
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D000419,Albuminuria
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D016301,Alveolar Bone Loss
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D000544,Alzheimer Disease
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D000690,Amyotrophic Lateral Sclerosis
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D000707,Anaphylaxis
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D000740,Anemia
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D000853,Anophthalmos
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D001008,Anxiety Disorders
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D020261,Arsenic Poisoning
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D053627,Asthenozoospermia
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D001249,Asthma
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D050197,Atherosclerosis
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D000067877,Autism Spectrum Disorder
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D001327,Autoimmune Diseases
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D017086,beta-Thalassemia
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D001855,Bone Marrow Diseases
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D001862,Bone Resorption
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D001919,Bradycardia
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D001929,Brain Edema
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D020520,Brain Infarction
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D001930,Brain Injuries
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D002545,Brain Ischemia
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D001943,Breast Neoplasms
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D016535,Bronchial Hyperreactivity
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D002277,Carcinoma
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D006332,Cardiomegaly
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D009202,Cardiomyopathies
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D066126,Cardiotoxicity
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D002318,Cardiovascular Diseases
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D002357,Cartilage Diseases
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D002375,Catalepsy
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D002544,Cerebral Infarction
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D056486,Chemical and Drug Induced Liver Injury
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D002779,Cholestasis
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D020256,Choroidal Neovascularization
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D021081,Chronobiology Disorders
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D003072,Cognition Disorders
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D003092,Colitis
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D003110,Colonic Neoplasms
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D003111,Colonic Polyps
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D015179,Colorectal Neoplasms
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D003324,Coronary Artery Disease
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D003327,Coronary Disease
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D003643,Death
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D003866,Depressive Disorder
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D048909,Diabetes Complications
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D003920,Diabetes Mellitus
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D003925,Diabetic Angiopathies
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D058065,Diabetic Cardiomyopathies
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D003928,Diabetic Nephropathies
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D003929,Diabetic Neuropathies
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D003930,Diabetic Retinopathy
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D018450,Disease Progression
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D050171,Dyslipidemias
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D004487,Edema
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D016769,Embolism and Thrombosis
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D004715,Endometriosis
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D004719,Endomyocardial Fibrosis
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D019446,Endotoxemia
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D004769,Enterovirus Infections
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D007172,Erectile Dysfunction
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D004890,Erythema
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D004938,Esophageal Neoplasms
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D005199,Fanconi Anemia
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D005221,Fatigue
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D005234,Fatty Liver
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D005317,Fetal Growth Retardation
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D005355,Fibrosis
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D005512,Food Hypersensitivity
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D005621,Friedreich Ataxia
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D005909,Glioblastoma
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D005910,Glioma
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D018149,Glucose Intolerance
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D006258,Head and Neck Neoplasms
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D034381,Hearing Loss
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D006331,Heart Diseases
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D006333,Heart Failure
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D006406,Hematoma
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D006470,Hemorrhage
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D048550,Hepatic Insufficiency
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D006505,Hepatitis
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D006526,Hepatitis C
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D006529,Hepatomegaly
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D006561,Herpes Simplex
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D015658,HIV Infections
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D006816,Huntington Disease
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D006930,Hyperalgesia
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D006937,Hypercholesterolemia
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D006943,Hyperglycemia
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D006946,Hyperinsulinism
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D006949,Hyperlipidemias
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D006965,Hyperplasia
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D006967,Hypersensitivity
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D006973,Hypertension
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D006980,Hyperthyroidism
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D015228,Hypertriglyceridemia
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D006984,Hypertrophy
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D033461,Hyperuricemia
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D007010,Hyponatremia
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D007035,Hypothermia
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D000860,Hypoxia
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D007249,Inflammation
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D007333,Insulin Resistance
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D055959,Intervertebral Disc Degeneration
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D007410,Intestinal Diseases
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D007511,Ischemia
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D007627,Keloid
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D007669,Kidney Calculi
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D007674,Kidney Diseases
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D007905,Lens Diseases
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D008103,Liver Cirrhosis
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D008107,Liver Diseases
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D008113,Liver Neoplasms
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D008171,Lung Diseases
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D008232,Lymphoproliferative Disorders
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D008268,Macular Degeneration
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D008545,Melanoma
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D008569,Memory Disorders
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D008659,Metabolic Diseases
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D024821,Metabolic Syndrome
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D028361,Mitochondrial Diseases
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D000068079,Motor Disorders
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D009069,Movement Disorders
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D009101,Multiple Myeloma
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D018908,Muscle Weakness
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D009133,Muscular Atrophy
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D009203,Myocardial Infarction
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D015428,Myocardial Reperfusion Injury
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D009205,Myocarditis
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D000077274,Nasopharyngeal Carcinoma
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D009336,Necrosis
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D058426,Neointima
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D009361,Neoplasm Invasiveness
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D009362,Neoplasm Metastasis
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D009369,Neoplasms
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D009410,Nerve Degeneration
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D009436,Neural Tube Defects
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D009447,Neuroblastoma
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D019636,Neurodegenerative Diseases
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D020078,Neurogenic Inflammation
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D020258,Neurotoxicity Syndromes
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D065626,Non-alcoholic Fatty Liver Disease
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D009765,Obesity
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D009845,Oligospermia
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D009293,Opioid-Related Disorders
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D010003,Osteoarthritis
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D010024,Osteoporosis
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D010049,Ovarian Diseases
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D010051,Ovarian Neoplasms
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D010182,Pancreatic Diseases
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D010190,Pancreatic Neoplasms
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D010195,Pancreatitis
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D020734,Parkinsonian Disorders
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D010538,Peritonitis
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D010911,Pituitary Neoplasms
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D011085,Polycystic Ovary Syndrome
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D011230,Precancerous Conditions
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D015452,Precursor B-Cell Lymphoblastic Leukemia-Lymphoma
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D054198,Precursor Cell Lymphoblastic Leukemia-Lymphoma
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D054218,Precursor T-Cell Lymphoblastic Leukemia-Lymphoma
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D011225,Pre-Eclampsia
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D011297,Prenatal Exposure Delayed Effects
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D011371,Progeria
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D015175,Prolactinoma
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D011470,Prostatic Hyperplasia
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D011471,Prostatic Neoplasms
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D011507,Proteinuria
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D011654,Pulmonary Edema
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D011658,Pulmonary Fibrosis
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D015427,Reperfusion Injury
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D018357,Respiratory Syncytial Virus Infections
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D012140,Respiratory Tract Diseases
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D012163,Retinal Detachment
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D012164,Retinal Diseases
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D015861,Retinal Neovascularization
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D012600,Scoliosis
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D012640,Seizures
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D018805,Sepsis
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D012751,Sezary Syndrome
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D012852,Sinusitis
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D012878,Skin Neoplasms
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D013158,Splenic Diseases
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D013163,Splenomegaly
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D000077195,Squamous Cell Carcinoma of Head and Neck
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D013274,Stomach Neoplasms
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D020521,Stroke
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D013345,Subarachnoid Hemorrhage
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D019966,Substance-Related Disorders
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D000072660,Teratozoospermia
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D013733,Testicular Diseases
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D014062,Tongue Neoplasms
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D014277,Trigeminal Neuralgia
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D014456,Ulcer
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D002583,Uterine Cervical Neoplasms
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D014591,Uterine Diseases
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D014594,Uterine Neoplasms
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D014652,Vascular Diseases
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D018754,Ventricular Dysfunction
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D020257,Ventricular Remodeling
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D008258,Waldenstrom Macroglobulinemia
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D014855,Wallerian Degeneration
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D015430,Weight Gain
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D015431,Weight Loss
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D014898,Werner Syndrome
DB02709,Resveratrol,Resveratrol,D000077185,MESH:D014947,Wounds and Injuries
DB00437,Allopurinol,Allopurinol,D000493,MESH:D001168,Arthritis
DB00437,Allopurinol,Allopurinol,D000493,MESH:D001714,Bipolar Disorder
DB00437,Allopurinol,Allopurinol,D000493,MESH:D056486,Chemical and Drug Induced Liver Injury
DB00437,Allopurinol,Allopurinol,D000493,MESH:D004283,Dog Diseases
DB00437,Allopurinol,Allopurinol,D000493,MESH:D050171,Dyslipidemias
DB00437,Allopurinol,Allopurinol,D000493,MESH:D005767,Gastrointestinal Diseases
DB00437,Allopurinol,Allopurinol,D000493,MESH:D006073,Gout
DB00437,Allopurinol,Allopurinol,D000493,MESH:D006331,Heart Diseases
DB00437,Allopurinol,Allopurinol,D000493,MESH:D006470,Hemorrhage
